id,observed_on,latitude,longitude,common_name
21284316,2019-02-18,22.5063914948,-78.404314599,Red Cushion Sea Star
21410905,2019-03-15,27.6273333333,-82.7319805556,
21439908,2019-02-16,25.9096254466,-79.2042542331,Gray Sea Star
21448170,2019-03-21,26.4478704846,-82.0201564395,Sea Stars
21453525,2019-03-20,21.1659305,-90.0470361667,Luidia Sea Stars
21454282,2019-03-20,21.1657416667,-90.0444333333,Two-banded Sea Star
21457706,2019-03-20,21.1656778333,-90.0436638333,Two-banded Sea Star
21457782,2017-12-15,25.7501024632,-80.1435644433,Red Cushion Sea Star
21470591,2019-03-21,30.759755,-81.4581616667,Flat Sea Star
21493746,2019-03-16,18.42145,-87.762572,Blunt-spined Brittle Star
21494451,2019-03-16,18.4215156274,-87.762560241,Circle-marked Brittle Star
21494749,2019-03-16,18.42151795,-87.7625785482,Green Serpent Star
21495529,2019-03-16,18.4206011247,-87.7614536615,
21495696,2019-03-16,18.4207376069,-87.7612900321,Green Serpent Star
21496844,2019-03-16,18.421519318,-87.7627817945,Crevice Brittle Star
21498226,2019-03-19,27.6330859,-82.7189542,Sea Stars
21498228,2019-03-18,18.6264049302,-87.7283937598,Red Cushion Sea Star
21503644,2019-03-21,29.8661759228,-85.400922567,Brittle Stars
21537274,2019-03-15,27.6273436,-82.7319064,Sea Stars
21539458,2019-03-23,25.0691377688,-80.5769664268,Conical Spined Sea Star
21587916,2019-03-20,29.819901838,-84.5678711417,Small-spine Sea Star
21599838,2019-03-16,18.4195227116,-87.7614425302,Blunt-spined Brittle Star
21599859,2019-03-16,18.4196626816,-87.7613362247,Green Serpent Star
21599873,2019-03-16,18.6145687227,-87.729535187,Green Serpent Star
21605956,2019-03-15,23.065281,-75.024744,Red Cushion Sea Star
21634739,2019-03-16,18.4218720178,-87.7618229039,Blunt-spined Brittle Star
21636987,2019-03-16,18.4215689474,-87.7626287244,Blunt-spined Brittle Star
21655913,2019-03-26,18.7254627113,-87.62576368,Brittle Stars
21675162,2019-03-27,20.8684712189,-86.8477294967,Banded-arm Brittle Star
21678278,2019-03-27,30.0741100311,-84.1799087524,Sea Stars
21702334,2019-03-16,18.4196766832,-87.76122175,
21702377,2019-03-16,18.4198160583,-87.7608119546,Banded-arm Brittle Star
21702530,2019-03-16,18.4190431418,-87.7614659251,
21702569,2019-03-16,18.4190747874,-87.7612991302,
21703062,2019-03-16,18.4201670237,-87.7611503781,Amphilepididans
21709535,2019-03-28,27.7540863563,-82.6282262653,Small-spine Sea Star
21749505,2019-03-12,25.088411,-77.283315,Red Cushion Sea Star
21767949,2019-03-29,26.4347836875,-82.074042972,Nine-armed Sea Star
21807183,2019-03-30,19.3556166667,-81.2818138889,Red Cushion Sea Star
21830823,2019-03-17,22.5295163261,-78.4575773862,Red Cushion Sea Star
21843440,2019-03-18,22.5292321093,-78.4577335717,Red Cushion Sea Star
21857010,2019-03-30,34.6974633333,-76.6292883333,Green Serpent Star
21857601,2018-07-19,25.502785,-78.112793,Red Cushion Sea Star
21862098,2018-07-09,30.246036,-87.700819,
21865228,2019-03-16,18.4215488434,-87.7627105713,Blunt-spined Brittle Star
21865486,2019-03-16,18.4215488434,-87.7627105713,Circle-marked Brittle Star
21876301,2019-03-16,18.422709642,-87.7608248591,Circle-marked Brittle Star
21883211,2018-12-25,25.9490043,-81.7427834,Gray Sea Star
21889365,2019-04-01,32.773147583,-79.8855667114,Forbes's Sea Star
21979085,2018-01-27,22.533217467,-78.3437816902,Red Cushion Sea Star
22003504,2019-04-04,26.3988037109,-81.8834991455,Nine-armed Sea Star
22040601,2019-01-12,26.7829441026,-80.0404547314,Red Cushion Sea Star
22061148,2010-04-01,26.4597199136,-81.9662388382,Nine-armed Sea Star
22100979,2019-04-06,27.5841402251,-82.6173117143,Conical Spined Sea Star
22101376,2019-04-06,27.5879272202,-82.6250027659,Conical Spined Sea Star
22202455,2013-05-22,18.5926193,-87.3165222,Sponge Brittle Star
22215017,2019-04-08,27.5390116667,-82.741975,Conical Spined Sea Star
22219837,2018-06-04,21.5293986203,-87.3814126591,
22219895,2018-06-02,21.5163783333,-87.39183,
22220854,2018-05-08,26.4489695,-82.0223137,Nine-armed Sea Star
22234233,2019-04-04,25.1382237105,-80.9290909767,Conical Spined Sea Star
22261619,2018-08-25,26.7123307962,-82.2559059641,Sea Stars
22265799,2018-07-30,26.7060225169,-82.2615152171,Sea Stars
22303098,2019-03-22,21.5734068368,-88.2364814801,
22377910,2019-03-15,21.2716675989,-89.742622599,Two-banded Sea Star
22382457,2019-03-16,20.5107874765,-86.9503581896,Red Cushion Sea Star
22407681,2019-04-07,21.2337161042,-89.6827851265,Two-banded Sea Star
22421865,2019-02-10,26.7826951918,-80.0410457739,Red Cushion Sea Star
22429131,2019-04-09,19.1954283333,-96.1274866667,
22465097,2019-04-06,21.2688544162,-89.7571709007,Two-banded Sea Star
22508851,2019-04-15,32.3239241787,-80.4761619852,Forbes's Sea Star
22527535,2019-02-24,21.2811908,-89.6651628,Echinasterid Sea Stars
22558481,2019-04-15,21.1658325195,-90.0441665649,Two-banded Sea Star
22569063,2019-04-16,21.2705440521,-89.7480392456,
22570107,2019-04-14,21.3451991354,-89.2637297838,Two-banded Sea Star
22570166,2019-04-14,21.3452184849,-89.263604118,
22592174,2019-04-16,20.5051356625,-86.9672798132,
22593012,2019-04-16,21.2672897084,-89.7637074441,
22593153,2019-04-16,21.2632163287,-89.7776857764,Two-banded Sea Star
22658853,2019-04-18,21.3208362853,-89.4547518811,Two-banded Sea Star
22659728,2019-04-18,21.2827033997,-89.6854095459,
22666651,2019-04-18,32.7705870197,-79.8843276501,Brittle Stars
22669781,2019-04-18,25.08452596,-80.45076719,Sea Stars
22674963,2019-04-18,32.7705833333,-79.8844966667,Brittle Stars
22675222,2019-04-18,32.7518616667,-79.8978366667,Forbes's Sea Star
22686710,2019-04-16,21.2704416667,-89.74817,Small-spine Sea Star
22687198,2019-04-16,21.2681,-89.759055,
22687351,2019-04-16,21.2656533333,-89.7705833333,Two-banded Sea Star
22687630,2019-04-16,21.261545,-89.787125,Two-banded Sea Star
22688828,2019-04-18,21.2857416667,-89.6737533333,Two-banded Sea Star
22740871,2019-04-18,21.2862377167,-89.673538208,Two-banded Sea Star
22764074,2019-03-14,21.3686273494,-89.6071940999,Conical Spined Sea Star
22774452,2019-04-20,21.1654529572,-90.028427124,Two-banded Sea Star
22774515,2019-04-20,21.1677818298,-90.0252914429,Two-banded Sea Star
22811883,2018-12-26,27.686914444,-82.5203704834,Brittle Stars
22813471,2019-04-15,21.1683688539,-90.0254933909,Two-banded Sea Star
22862433,2019-04-21,25.7500457764,-80.1426544189,Red Cushion Sea Star
22897031,2019-04-18,32.77097,-79.8835,Brittle Stars
22911872,2014-12-25,30.29903333,-81.38992167,Forbes's Sea Star
22949552,2019-04-23,21.3451427801,-89.2510690315,
22999079,2019-01-08,26.4102257045,-81.9376770154,Elegant Brittle Star
23018350,2017-09-08,21.2286625655,-86.7863133878,Red Cushion Sea Star
23021351,2019-04-06,21.3460727319,-89.2638938874,
23059764,2019-04-22,32.6832137184,-79.8888688869,Gray Sea Star
23059773,2019-04-22,32.6832137184,-79.8888688869,Elegant Brittle Star
23082161,2019-04-25,21.2659441197,-89.6741737626,
23082389,2019-04-25,21.2796491727,-89.6268512565,Echinasterid Sea Stars
23089235,2019-04-20,26.6752449717,-82.2530135885,Small-spine Sea Star
23090474,2019-04-20,26.6723817431,-82.2500876337,Elegant Brittle Star
23313076,2019-04-26,21.25847729,-89.6401461136,Two-banded Sea Star
23313468,2019-04-26,21.202372766,-89.7907415338,
23358961,2019-04-27,25.1449681176,-80.3972583389,Luidia Sea Stars
23359196,2019-04-27,25.1450493559,-80.3972668481,Luidia Sea Stars
23360030,2019-04-27,25.1450075303,-80.3972463124,Sea Stars
23360726,2019-04-27,25.14500137,-80.39723848,Luidia Sea Stars
23362763,2019-04-27,25.14519108,-80.3972012,Brittle Stars
23365598,2019-04-27,25.1449824684,-80.3972401098,Luidia Sea Stars
23374964,2019-04-27,25.1449937839,-80.3972948436,Sea Stars
23376724,2019-04-27,25.14496079,-80.39725641,Little Six-arm Brittle Star
23377899,2019-04-27,25.144991898,-80.3972174787,Two-banded Sea Star
23378860,2019-04-27,25.145021067,-80.3972516768,Little Six-arm Brittle Star
23383570,2019-04-27,25.1451945,-80.397125,Brittle Stars
23383839,2019-04-27,25.1448400179,-80.3973372561,Sea Stars
23384237,2019-04-27,25.1449929038,-80.3972691112,Brittle Stars
23397704,2019-04-27,25.1449416667,-80.3971416667,
23398105,2019-04-27,25.1449555,-80.3971166667,Two-banded Sea Star
23483013,2019-04-27,28.1543129298,-82.8067957232,Conical Spined Sea Star
23503196,2019-04-25,21.2703266144,-89.7481079102,Two-banded Sea Star
23505219,2019-04-25,21.2703609467,-89.7481231689,
23523411,2019-04-27,27.5968875934,-97.2120755862,Two-banded Sea Star
23539786,2019-04-27,25.1509277394,-80.4330084922,Two-banded Sea Star
23546376,2016-06-30,27.8059843211,-97.0733982506,Two-spined Sea Star
23672059,2019-04-28,25.7157932028,-80.1493407707,Brittle Stars
23701244,2019-04-28,25.7157966667,-80.1493221667,Brittle Stars
23807073,2019-04-18,32.7468886999,-79.8787554612,Brittle Stars
23824308,2019-04-27,25.7302153384,-80.1082913297,Giant Basket Star
23833469,2019-04-25,21.2013492484,-89.6291844381,
23838261,2019-04-27,25.7000123042,-80.1499119625,
23959291,2019-04-22,33.45610491,-79.1042659991,
24014544,2019-04-03,26.4531632023,-82.0137456828,Small-spine Sea Star
24083583,2019-04-23,27.7078533333,-82.7042783333,
24176556,2009-04-20,35.2513547348,-75.5391675294,Gray Sea Star
24194310,2018-02-04,24.5667633333,-81.7470333333,Conical Spined Sea Star
24194487,2018-02-04,24.56413,-81.7472133333,Red Cushion Sea Star
24198104,2019-04-27,26.782951562,-80.0451220572,Red Cushion Sea Star
24219273,2018-12-25,25.9490043,-81.7427834,Nine-armed Sea Star
24283955,2019-04-23,20.7074661255,-90.4529800415,Sea Stars
24297952,2019-04-18,32.7707716667,-79.9682616667,Forbes's Sea Star
24315523,2019-05-01,26.4042905729,-81.8466574404,Brittle Stars
24362440,2019-05-01,19.931677227,-87.4507374019,Red Cushion Sea Star
24455211,2019-03-14,21.2716819709,-89.7425689548,
24469833,2019-04-13,21.2197228076,-89.7562432723,Two-banded Sea Star
24470466,2019-03-24,21.357704921,-89.7394987568,Two-banded Sea Star
24496343,2019-05-04,27.9508903107,-92.5908119027,
24520374,2019-05-04,18.242181579,-78.3555059203,Red Cushion Sea Star
24565389,2019-04-06,21.3451290314,-89.2557218671,Two-banded Sea Star
24590355,2016-09-03,28.0077946163,-82.8284409642,Gray Sea Star
24635692,2019-04-07,21.271553327,-89.7425917303,Two-banded Sea Star
24674469,2018-12-31,25.1832732174,-80.3887207999,Sea Stars
24742742,2009-03-09,19.3658741575,-81.2733099237,Red Cushion Sea Star
24764802,2019-05-04,26.4536083333,-82.0136333333,Sea Stars
24849729,2019-05-06,27.47257,-97.2758466667,Two-spined Sea Star
25022527,2019-03-26,19.2718263874,-81.3391954012,Red Cushion Sea Star
25053892,2019-05-10,24.8141217519,-76.3450167635,Giant Basket Star
25112826,2019-05-14,33.8980349712,-78.3954160754,Forbes's Sea Star
25132284,2019-05-10,24.8140114585,-76.3438386663,Sponge Brittle Star
25166874,2019-05-15,21.2587300753,-89.7979428247,Two-banded Sea Star
25167429,2019-05-15,21.258552597,-89.7988695279,
25195295,2018-03-03,21.2430530331,-86.7445525657,Red Cushion Sea Star
25197007,2019-05-15,21.2596662068,-89.7932700813,Two-banded Sea Star
25197293,2019-05-15,21.1456471667,-86.7816166667,Brittle Stars
25262812,2019-04-13,21.3411218279,-89.266459085,
25275939,2009-03-30,26.4279163132,-82.0570452877,
25340642,2018-09-19,27.94278,-82.823845,Gray Sea Star
25360374,2019-05-18,20.2774628629,-87.3783794368,
25402563,2019-05-19,29.7357466667,-85.32573,Gray Sea Star
25421476,2013-11-29,26.1127192712,-97.1705070788,Luidia Sea Stars
25521104,2016-01-23,22.6127171422,-78.684854886,Red Cushion Sea Star
25521121,2016-01-23,22.6127171422,-78.684854886,
25523912,2019-05-20,17.7501284412,-88.0237889714,Red Cushion Sea Star
25524265,2019-05-20,17.7498098764,-88.0237008152,Red Cushion Sea Star
25524368,2019-05-20,17.749767168,-88.0237406624,Red Cushion Sea Star
25558049,2019-05-19,26.9529385246,-80.0782078708,Red Cushion Sea Star
25586030,2019-05-22,33.9164535663,-78.23297358,Forbes's Sea Star
25590708,2019-05-22,26.9138083333,-80.0790861667,Two-spined Sea Star
25761199,2019-05-01,21.2031319024,-86.7281135611,Red Cushion Sea Star
25783369,2019-05-25,21.35704422,-89.1198654175,
25783395,2019-05-25,21.3569831848,-89.1200408936,
25789444,2019-04-23,26.45352,-77.0516833333,Blunt-spined Brittle Star
25790245,2019-04-23,26.4535166667,-77.0516883333,
25790250,2019-04-23,26.45383,-77.0517116667,
25804799,2007-10-13,20.5710691468,-87.0628918652,Sponge Brittle Star
25821054,2019-05-24,20.8600366667,-90.3987366667,Red Cushion Sea Star
25850335,2019-05-26,36.0001614718,-75.6482388976,Gray Sea Star
25858504,2016-12-16,26.7539616667,-82.2593916667,Sea Stars
25896090,2019-05-25,21.3603289898,-89.1207936779,Sea Stars
25896985,2016-06-21,26.4438671869,-82.1399695713,Nine-armed Sea Star
25923950,2016-02-20,29.6365806679,-84.82053854,Gray Sea Star
25959549,2019-05-28,27.6095239668,-97.2061593626,Gray Sea Star
25967032,2019-05-24,20.857956473,-90.4019581899,Red Cushion Sea Star
25972345,2019-05-25,21.3576439669,-89.1197093949,
25972593,2019-05-25,21.3572742611,-89.1218782961,
25972672,2019-05-25,21.3572502177,-89.1214518249,
26068476,2019-05-29,26.464009469,-82.1327271926,Sea Stars
26092901,2019-05-25,23.6755374965,-75.9984434201,
26126009,2017-06-10,20.9095340851,-90.3806265816,Red Cushion Sea Star
26131972,2019-05-31,30.095925,-85.6868133333,Two-banded Sea Star
26140942,2019-05-31,30.1079208279,-85.7048382474,
26223590,2019-06-01,28.3829,-96.3863,Gray Sea Star
26247677,2018-03-30,25.9308366667,-81.7329166667,Nine-armed Sea Star
26296371,2019-06-02,26.451575,-82.0144416667,Sea Stars
26296593,2019-06-02,26.4535466667,-82.0139527833,Sea Stars
26476847,2019-06-05,33.5265166667,-79.0313721667,Forbes's Sea Star
26477552,2019-05-25,21.3572466667,-89.1200555,
26478077,2019-06-04,29.25392,-90.661675,Brittle Stars
26528592,2017-01-22,20.8514819036,-86.8745512515,Red Cushion Sea Star
26580065,2019-06-06,19.9181087126,-75.145366017,Red Cushion Sea Star
26757059,2019-06-07,25.0881813794,-77.325270812,Blunt-spined Brittle Star
26784421,2019-06-10,18.3294583333,-78.3369966667,Sea Stars
26865639,2019-06-12,33.9116709447,-78.133513704,Forbes's Sea Star
26970802,2014-08-24,19.2722982236,-81.3120152378,Red Cushion Sea Star
27086634,2019-06-14,18.3297166667,-78.3373283333,Red Cushion Sea Star
27087055,2019-06-02,19.2138029385,-96.1599963355,
27093907,2019-06-16,30.2280959068,-87.9858397321,Gray Sea Star
27162655,2019-03-12,26.4439588162,-82.0174344661,Sea Stars
27224917,2019-06-18,32.1305732727,-80.770111084,Gray Sea Star
27307980,2019-04-07,25.551195,-76.7673333333,Gray Sea Star
27372750,2019-06-21,32.1488304138,-80.7332458496,Gray Sea Star
27455698,2019-06-21,29.0209108902,-80.88475205,Two-banded Sea Star
27539353,2019-06-23,28.8743912644,-82.7582026786,Conical Spined Sea Star
27676364,2013-05-22,18.5926193,-87.3165222,Red Cushion Sea Star
27676365,2013-05-26,18.5926193,-87.3165222,Giant Basket Star
27709135,2019-06-21,24.8245370576,-80.8021578627,
27709192,2019-06-18,24.8245370576,-80.8021578627,Red Cushion Sea Star
27709807,2019-06-20,24.8245370576,-80.8021578627,Giant Basket Star
27754045,2018-12-31,32.3754696681,-80.4376231321,Gray Sea Star
27790661,2019-06-12,21.2008913171,-86.7363533072,Guilding's Sea Star
27924402,2019-02-27,24.1219183741,-74.4610592618,Red Cushion Sea Star
27938594,2019-02-27,24.1217439002,-74.4608809914,Red Cushion Sea Star
27960418,2019-06-30,25.1507587433,-80.3940505981,Small-spine Sea Star
28017404,2019-04-08,21.2666669,-89.7500001,Two-banded Sea Star
28130171,2014-08-13,25.0151854,-80.3785098,Giant Basket Star
28174518,2019-07-04,24.704695,-81.1553583333,Red Cushion Sea Star
28175268,2019-07-04,24.7047333333,-81.1551583333,Brittle Stars
28175598,2019-07-04,24.7047133333,-81.1551888333,Circle-marked Brittle Star
28200806,2019-03-09,17.6044912629,-88.0975482034,Red Cushion Sea Star
28364182,2016-04-30,32.7514914457,-79.8306451002,Forbes's Sea Star
28467543,2019-06-20,29.1374475866,-83.0285364389,
28847875,2019-07-11,21.2655083993,-86.7494756996,Red Cushion Sea Star
28900935,2019-07-15,29.6465133333,-85.1554555,Gray Sea Star
28943192,2019-07-16,30.3954911762,-86.6090254838,Flat Sea Star
29037246,2014-02-02,26.783085,-80.042762,
29037247,2014-02-02,26.783085,-80.042762,Nine-armed Sea Star
29093625,2015-04-23,24.1860048825,-76.4618818288,Red Cushion Sea Star
29168437,2019-07-18,22.5864374483,-78.6494291391,Red Cushion Sea Star
29172244,2019-07-19,25.9283318303,-81.7316412499,
29390820,2019-07-21,26.0675735474,-97.1542739868,Two-banded Sea Star
29444397,2019-07-23,24.6922083333,-81.0875028333,Red Cushion Sea Star
29457287,2019-07-24,25.218252182,-80.3357620239,
29457326,2019-07-24,25.2245082855,-80.3363952637,
29468685,2018-05-06,20.323004364,-87.0218223691,Red Cushion Sea Star
29482230,2017-07-11,20.8510836763,-86.8719122931,Giant Basket Star
29523908,2019-07-25,17.7492475181,-88.0247883281,Red Cushion Sea Star
29534582,2019-07-19,24.7327804565,-80.9831695557,Guilding's Sea Star
29600100,2019-07-26,17.7726084362,-87.986549632,Banded-arm Brittle Star
29612500,2019-07-05,21.2037720634,-86.7257103018,Red Cushion Sea Star
29634143,2019-07-27,25.7154184626,-80.1514840297,Red Cushion Sea Star
29656075,2019-07-27,26.4654350281,-82.0304946899,Small-spine Sea Star
29693784,2017-07-20,20.4159038005,-87.0153789595,Red Cushion Sea Star
29693802,2017-07-20,20.4282510444,-87.0119380206,Red Cushion Sea Star
29741509,2019-07-25,26.4524583333,-82.013825,Small-spine Sea Star
29751967,2019-07-18,30.126856001,-85.6971583888,Gray Sea Star
29755924,2019-07-28,27.8386776354,-80.4641437903,Nine-armed Sea Star
29800856,2019-06-22,26.9593083333,-80.07875,Red Cushion Sea Star
29807560,2019-07-29,32.1332321167,-80.765663147,Gray Sea Star
29824075,2019-07-29,26.062687207,-97.1505514719,
29938200,2019-07-30,21.524796137,-89.1822693259,Gray Sea Star
29951990,2019-07-27,20.4504356384,-86.9897079468,
29953394,2019-07-27,20.4497299194,-86.9898147583,Red ophiocoma
29953547,2019-07-27,20.4493103027,-86.9899215698,Brittle Stars
29964372,2019-07-25,20.5207958221,-86.9441299438,Blunt-spined Brittle Star
30013108,2019-08-01,26.4833833017,-82.1865374789,
30047056,2019-08-02,21.3256844809,-89.4221741146,
30047859,2015-01-28,31.0154976491,-81.4212684434,Forbes's Sea Star
30071997,2016-11-28,18.7319256241,-87.6924033836,Red Cushion Sea Star
30106319,2019-04-27,25.14502425,-80.39717747,Sea Stars
30114086,2019-07-31,29.6466519906,-85.1571518347,Gray Sea Star
30214769,2019-07-22,21.522089872,-87.3836375276,
30261900,2019-08-01,26.45973,-81.96515,Nine-armed Sea Star
30326793,2019-08-04,26.5840706746,-82.0066610261,Sea Stars
30389397,2019-08-07,20.3775919142,-87.0231897992,Red Cushion Sea Star
30396547,2019-08-07,28.9365523683,-82.7683103496,Conical Spined Sea Star
30402189,2019-08-07,26.5498,-82.196105,Elegant Brittle Star
30430362,2019-08-07,20.2977718731,-87.0061075687,Red Cushion Sea Star
30433153,2019-08-07,20.3768394576,-87.0219074962,Red Cushion Sea Star
30488251,2019-06-21,26.7821943111,-80.0439351797,Red Cushion Sea Star
30516507,2019-07-27,21.2923844142,-89.6654176711,Red Cushion Sea Star
30516511,2019-07-27,21.2925155309,-89.6654460852,Green Serpent Star
30613432,2019-07-30,29.92396,-84.3334866667,
30627655,2019-08-11,25.7193226396,-80.1407026737,Two-spined Sea Star
30762076,2017-09-04,19.2145952246,-96.0636972875,Red Cushion Sea Star
30773049,2017-09-04,19.2176192873,-96.0684356249,Red Cushion Sea Star
30832862,2019-06-30,20.3969839846,-87.0424836676,Red Cushion Sea Star
30869821,2019-08-02,21.2608579225,-97.4274219945,Gray Sea Star
31061211,2019-08-18,18.328643906,-78.3370572766,Red Cushion Sea Star
31116188,2019-08-15,26.3341815857,-80.05135915,Brittle Stars
31157056,2018-01-21,19.199443681,-96.1271229386,Green Serpent Star
31160464,2010-11-11,18.701761257,-91.7003467421,Gray Sea Star
31200051,2019-04-09,19.2011241913,-96.1311721802,
31206501,2019-08-20,18.3284764427,-78.3370002023,Red Cushion Sea Star
31261137,2019-08-21,18.3285472735,-78.3369064795,
31313644,2019-08-22,28.9634028,-95.2916416,Gray Sea Star
31378780,2019-02-16,18.2940716667,-78.3396216667,Red Cushion Sea Star
31504895,2019-08-11,21.2886211662,-89.6629894897,Two-banded Sea Star
31515465,2019-08-13,18.7327135933,-87.692902601,Green Serpent Star
31582687,2019-08-10,21.1208471293,-86.7251721956,Red Cushion Sea Star
31584501,2015-10-08,27.7888060817,-97.2726159163,Long-armed Burrowing Brittle Stars
31617316,2019-08-27,25.2258720398,-80.3407440186,Two-banded Sea Star
31704905,2019-08-14,21.1691583586,-86.71886364,Guilding's Sea Star
31747504,2019-08-29,30.3711133333,-86.342475,Brittle Stars
31766872,2019-08-15,21.1208471293,-86.7263738253,Red Cushion Sea Star
31768544,2016-09-06,26.4314298772,-81.916551802,Nine-armed Sea Star
31769156,2012-05-15,26.433273352,-81.9378423417,
31815901,2011-06-16,24.5085158528,-81.7374100278,
31884081,2019-04-28,18.6201305556,-95.0675194444,
31963924,2007-12-16,25.9607344901,-81.752567941,Small-spine Sea Star
31963925,2007-12-21,25.9607344901,-81.752567941,Small-spine Sea Star
31963938,2010-12-29,25.9607344901,-81.752567941,Nine-armed Sea Star
31967455,2010-01-03,25.9605804847,-81.7514515141,
32034160,2019-02-28,26.0812617259,-97.1830713451,Gray Sea Star
32082511,2019-09-03,21.605229,-87.114535,
32223661,2019-09-06,32.5782083333,-80.1458583333,
32255174,2019-09-07,20.8934687157,-90.3474247117,Gray Sea Star
32309578,2019-09-07,33.4888230404,-79.0789906216,Elegant Brittle Star
32346342,2019-09-08,26.3525619507,-80.0691223145,
32626127,2019-09-07,26.715342,-80.053375,Red Cushion Sea Star
32645407,2018-02-03,18.703525,-91.6985466667,Gray Sea Star
32665671,2019-09-08,26.1074123383,-97.1634216309,Brittle Stars
32808187,2019-09-15,26.7874202621,-96.6118672991,Two-spined Sea Star
32893115,2019-09-15,28.1433362673,-82.8468844648,Gray Sea Star
33006223,2019-09-17,32.8519216667,-79.6987533333,Elegant Brittle Star
33008029,2001-01-10,25.8396020899,-81.4305581152,Conical Spined Sea Star
33091718,2019-09-20,25.0934,-80.4441616667,
33091896,2019-09-20,25.0937611667,-80.4441216667,
33112375,2019-09-15,21.0349142145,-86.7777560687,
33144288,2019-09-18,19.2037277847,-96.0683188312,
33144299,2019-09-18,19.2037277847,-96.0683188312,Green Serpent Star
33144306,2019-09-18,19.2037277847,-96.0683188312,
33144328,2019-09-19,19.2314411078,-96.1229065483,
33164812,2016-07-28,24.8789805847,-80.6789802692,Red Cushion Sea Star
33197983,2019-09-22,20.6827976301,-87.0506908307,Red Cushion Sea Star
33232623,2018-07-04,26.4316583333,-81.9163366667,Nine-armed Sea Star
33240406,2019-07-03,28.1555528333,-82.807045,Sea Stars
33284464,2019-09-22,18.3338383333,-78.3444666667,Red Cushion Sea Star
33316838,2019-07-03,28.1555528333,-82.807045,Sea Stars
33347164,2019-06-26,30.0949695,-85.6867533333,Gray Sea Star
33501611,2016-05-30,27.3781509688,-97.3317016039,Two-banded Sea Star
33511414,2019-09-27,32.7516618881,-79.9022976037,Elegant Brittle Star
33575199,2019-09-28,33.5241199596,-79.0365803898,Gray Sea Star
33611186,2015-10-29,20.5071703,-86.9446237,Red Cushion Sea Star
33697835,2019-09-18,19.2231427143,-96.0951217028,Red Cushion Sea Star
33756415,2019-10-02,29.8920400115,-81.3092513569,
33756686,2019-10-02,29.8920491897,-81.3093463239,
33757838,2019-10-02,29.8932693768,-81.3150468985,Amphilepididans
33759087,2019-10-02,29.8932852263,-81.3150830054,Brittle Stars
33759684,2019-10-02,29.8932305774,-81.3150945628,
33778769,2019-10-02,26.5374383333,-82.1962583333,
33785233,2011-02-05,25.9350593483,-81.7346566565,Nine-armed Sea Star
33785235,2011-02-05,25.9350593483,-81.7346566565,Brittle Stars
33785239,2011-02-05,25.9350593483,-81.7346566565,Gray Sea Star
33867351,2011-12-30,25.9674772308,-81.742772632,
33944211,2016-02-16,21.5273317198,-87.3756588671,
33948323,2019-10-05,26.7704847125,-80.0257129222,Red Cushion Sea Star
34126423,2018-09-08,19.1029825794,-87.509334697,Red Cushion Sea Star
34170224,2019-10-05,26.4515366667,-82.1130833333,Asteriid Sea Stars
34189725,2019-10-10,28.1537403915,-82.8062473367,
34204817,2019-09-22,22.2662871314,-97.7761403471,White Sea Star
34236831,2019-10-08,26.4823316943,-82.0200171322,Sea Stars
34274161,2019-10-10,24.6274891604,-82.8721543807,Red Cushion Sea Star
34386292,2019-03-15,30.332255,-87.1371305,Flat Sea Star
34397533,2019-06-27,27.4696448539,-80.3112162178,Nine-armed Sea Star
34419344,2019-10-13,20.3948542107,-87.0220029832,Red Cushion Sea Star
34420444,2018-12-21,29.873103,-81.269962,Gray Sea Star
34496627,2019-10-17,26.4535732269,-82.0139694214,
34523862,2017-09-14,19.2716228603,-81.313130246,
34664546,2019-03-22,30.4495305556,-81.4090416667,Flat Sea Star
34698937,2019-03-19,30.0607742827,-84.2895126343,Two-spined Sea Star
34721017,2019-10-20,26.4311523551,-82.0935542142,Nine-armed Sea Star
34725112,2019-10-21,32.1705023447,-80.7119405794,Gray Sea Star
34757562,2019-10-22,28.0611638333,-82.7800533333,
34767991,2017-08-04,29.210815,-81.022833,Flat Sea Star
34799573,2019-10-23,25.615179676,-80.3054003643,Asteriid Sea Stars
34806297,2019-10-22,30.0760426491,-84.1816237941,Sea Stars
34842403,2019-10-24,36.090051005,-75.705111965,Forbes's Sea Star
34842748,2017-11-08,28.0794142594,-80.5994566194,
34858374,2019-10-24,19.33688667,-81.38173667,Gray Sea Star
34879621,2017-09-12,19.2964813783,-81.0959818413,Ruby Brittle Star
34895700,2019-09-28,32.2222216667,-80.6673966667,Gray Sea Star
34895788,2019-09-28,32.2195583333,-80.6664966667,Gray Sea Star
34895796,2019-09-28,32.219475,-80.6665116667,Gray Sea Star
34895862,2019-09-28,32.21772,-80.666755,Gray Sea Star
34895963,2019-09-28,32.2174383333,-80.666595,Gray Sea Star
34917357,2017-01-18,19.3321874719,-81.3651878268,Red Cushion Sea Star
34924653,2019-10-26,27.9588675408,-82.8323266026,Red Cushion Sea Star
34928716,2019-10-26,27.71092498,-82.68981195,
34929905,2019-10-26,27.710803,-82.6898726,
34957000,2019-10-27,27.7409949185,-97.1242810558,Gray Sea Star
34976871,2019-10-27,26.4674340559,-82.0302351256,
35026871,2019-10-16,21.2002511436,-86.7288002066,Red Cushion Sea Star
35027050,2019-10-16,21.2012114028,-86.7270835928,Red Cushion Sea Star
35037446,2018-05-11,21.0758721217,-97.2530106296,
