id,observed_on,latitude,longitude,common_name
26760446,2019-06-02,27.447865,-82.6888042,Thinstripe Hermit Crab
26760449,2019-06-02,27.447865,-82.6888042,Thinstripe Hermit Crab
26779973,2019-01-27,24.7383112,-80.9940139,Caribbean Land Hermit Crab
26827537,2019-04-14,18.4546470824,-77.8979905184,Caribbean Land Hermit Crab
26838162,2019-06-11,29.3273232214,-94.7731833335,Thinstripe Hermit Crab
26857903,2019-06-11,33.7364044189,-78.8224258423,Long-claw Hermit Crab
26886783,2019-06-12,30.3890230527,-86.5138113738,Thinstripe Hermit Crab
26891210,2019-06-12,29.1559487337,-95.0135738265,Hermit Crabs
26891522,2019-06-12,29.1554898537,-95.0142587302,Surf Hermit
26913237,2019-06-07,19.9610350745,-75.7013868168,Caribbean Land Hermit Crab
26919830,2019-06-13,25.7439966667,-80.1452111667,Caribbean Land Hermit Crab
26927052,2019-06-13,31.3924211801,-81.2622327696,Thinstripe Hermit Crab
26971459,2019-06-05,32.1205088293,-80.8260571965,Thinstripe Hermit Crab
26973876,2019-05-13,24.8273491093,-80.8138427508,Giant Hermit Crab
27005535,2019-06-14,27.8233451843,-97.2182388306,Hermit Crabs
27018160,2019-06-14,18.3423786163,-87.8117141724,Caribbean Land Hermit Crab
27020046,2019-06-15,18.3422222137,-87.811668396,Caribbean Land Hermit Crab
27021516,2019-06-14,18.3422985077,-87.8117141724,Caribbean Land Hermit Crab
27049111,2019-06-13,25.518984,-80.331299,Thinstripe Hermit Crab
27057444,2019-06-15,20.0197421875,-75.8096672595,Caribbean Land Hermit Crab
27061961,2019-06-15,37.9109153748,-75.3526992798,Long-claw Hermit Crab
27064413,2019-06-15,24.7204383333,-81.0249471667,Caribbean Land Hermit Crab
27092889,2019-06-13,25.518995,-80.331032,Thinstripe Hermit Crab
27102657,2019-06-16,35.2686139528,-75.5471430264,Thinstripe Hermit Crab
27122781,2019-06-02,27.4479308,-82.6896287,Giant Hermit Crab
27130394,2019-06-15,32.2167633333,-80.66662,Thinstripe Hermit Crab
27131104,2019-06-15,32.2167633333,-80.66662,Thinstripe Hermit Crab
27160156,2019-06-17,39.2119407654,-74.6477890015,Long-claw Hermit Crab
27176925,2019-06-13,21.0390638333,-86.784095,Caribbean Land Hermit Crab
27237215,2019-06-18,24.720455,-81.0248945,Caribbean Land Hermit Crab
27319839,2016-10-16,29.3013479,-94.7976958,Surf Hermit
27405159,2019-06-21,24.7208328247,-81.013885498,Blue-legged Hermit Crab
27474026,2019-06-22,30.3802777778,-81.3969444444,Flat-clawed Hermit Crab
27522768,2019-06-23,26.5131286849,-76.9720490088,Caribbean Land Hermit Crab
27572428,2019-06-23,25.706373,-80.151482,
27572757,2019-06-23,25.706387,-80.151505,
27621572,2019-06-22,20.3960383333,-87.3146833333,Caribbean Land Hermit Crab
27635813,2019-06-25,24.8962078094,-80.6633377075,Orangeclaw Hermit Crab
27708895,2019-06-26,26.186584,-80.093102,Hermit Crabs
27708959,2019-06-26,28.1573861667,-82.8370133333,Thinstripe Hermit Crab
27726166,2015-12-27,37.267916,-76.0174336,Long-claw Hermit Crab
27743778,2019-06-26,33.87907,-78.0006638883,Thinstripe Hermit Crab
27754072,2018-12-31,32.3755186799,-80.4375904404,Thinstripe Hermit Crab
27769541,2019-06-27,28.5934133941,-95.9780025383,Thinstripe Hermit Crab
27777157,2019-06-27,25.7470439746,-80.2825015648,Caribbean Land Hermit Crab
27785917,2019-06-27,25.7928785768,-80.253247556,Caribbean Land Hermit Crab
27786616,2019-06-27,25.6578823848,-80.2904617934,Caribbean Land Hermit Crab
27788479,2019-06-27,25.6742992257,-80.2964551241,Caribbean Land Hermit Crab
27788609,2019-06-27,25.6177084116,-80.2565602724,Caribbean Land Hermit Crab
27788643,2019-06-27,25.6587925444,-80.2836797977,Caribbean Land Hermit Crab
27788716,2019-06-27,25.7229623338,-80.3681361799,Caribbean Land Hermit Crab
27789545,2019-06-27,29.1573553071,-95.1739143225,Hermit Crabs
27790194,2019-06-27,25.7762225092,-80.2720516186,Caribbean Land Hermit Crab
27793164,2019-06-27,28.3573283333,-80.7084116667,Thinstripe Hermit Crab
27796589,2019-06-27,26.188343,-80.093422,Hairy Hermit Crab
27806936,2019-06-27,31.3905448914,-81.2634048462,Long-claw Hermit Crab
27809051,2019-06-27,29.1299437271,-95.0550443295,Surf Hermit
27815372,2019-06-28,32.2430583333,-80.684805,Thinstripe Hermit Crab
27815599,2019-06-28,32.24307,-80.6848,Thinstripe Hermit Crab
27815898,2019-06-28,32.24305,-80.684655,Thinstripe Hermit Crab
27825087,2019-06-26,32.714847,-79.985627,Thinstripe Hermit Crab
27825382,2019-06-26,32.7147054523,-79.9856022832,Thinstripe Hermit Crab
27836859,2014-02-05,24.8782182781,-80.6771482352,Caribbean Land Hermit Crab
27837196,2015-08-13,35.5352361458,-75.4760445126,Thinstripe Hermit Crab
27891816,2019-06-27,26.0777718099,-97.1700370003,Thinstripe Hermit Crab
27930508,2016-07-29,37.267916,-76.0174336,Thinstripe Hermit Crab
27956564,2019-06-30,29.9145832062,-84.3360137939,Thinstripe Hermit Crab
27979494,2019-06-30,20.35380691,-87.02321561,Caribbean Land Hermit Crab
27981879,2019-06-30,38.535987854,-75.0533981323,Long-claw Hermit Crab
28035293,2019-06-01,21.598105,-79.773975,Caribbean Land Hermit Crab
28037043,2019-07-01,24.7038583333,-81.1549833333,Caribbean Land Hermit Crab
28074856,2019-07-02,30.3067257292,-86.0966127803,Thinstripe Hermit Crab
28082996,2019-06-30,29.7217716667,-84.7508383333,Hermit Crabs
28129868,2007-06-09,24.5462930179,-81.628679985,Caribbean Land Hermit Crab
28145413,2019-07-03,40.5940516667,-73.5755383333,Long-claw Hermit Crab
28145420,2019-07-03,40.59404,-73.5755266667,Long-claw Hermit Crab
28145423,2019-07-03,40.594015,-73.57549,Long-claw Hermit Crab
28145428,2019-07-03,40.594265,-73.5754066667,Long-claw Hermit Crab
28145429,2019-07-03,40.5942633333,-73.5755033333,Long-claw Hermit Crab
28145514,2019-07-03,40.594315,-73.575855,Long-claw Hermit Crab
28146037,2019-07-03,25.7501530522,-80.1434746385,White-speckled Hermit
28174991,2019-07-04,24.70462,-81.1552361667,Giant Hermit Crab
28180637,2019-07-04,29.6704769135,-84.8400115967,Hermit Crabs
28206331,2019-07-04,32.654725,-79.9381116667,Long-claw Hermit Crab
28214459,2019-07-04,25.1918849945,-80.3565216064,Caribbean Land Hermit Crab
28259146,2019-07-05,40.6391816667,-73.3040816667,Long-claw Hermit Crab
28259149,2019-07-05,40.6391933333,-73.304085,Long-claw Hermit Crab
28263797,2019-07-05,27.8286383333,-97.0515278333,Surf Hermit
28288322,2019-07-06,32.190925,-80.6967,Thinstripe Hermit Crab
28288478,2019-07-06,32.1906616667,-80.6991583333,Thinstripe Hermit Crab
28288812,2019-07-06,32.1909333333,-80.69867,Thinstripe Hermit Crab
28289576,2019-07-05,30.3519333333,-88.6862944444,Thinstripe Hermit Crab
28323991,2019-07-05,28.1309445,-96.98925,Thinstripe Hermit Crab
28401297,2018-03-03,21.2612834882,-86.7471493408,Left-handed Hermit Crabs
28436781,2019-03-10,24.6740980646,-81.2437321991,Giant Hermit Crab
28454591,2019-06-04,24.5466668511,-81.8106296114,Caribbean Land Hermit Crab
28454942,2018-07-07,27.5346366667,-82.73458,Giant Hermit Crab
28455000,2018-07-10,27.53572,-82.7365116667,Thinstripe Hermit Crab
28455010,2018-07-13,27.5352583333,-82.7356333333,Flat-clawed Hermit Crab
28475789,2018-02-12,18.3431333333,-87.810945,Caribbean Land Hermit Crab
28528619,2019-07-09,29.5302866667,-94.4385833333,Surf Hermit
28550053,2019-07-09,20.5013713837,-87.2202987671,Hermit Crabs
28561602,2019-07-10,40.5717920853,-73.9788624393,Hermit Crabs
28573631,2019-06-27,28.6129239227,-95.9490303705,Thinstripe Hermit Crab
28613775,2019-07-11,33.9169443352,-78.0176829268,Thinstripe Hermit Crab
28627679,2019-07-08,30.2474466667,-88.0775305,Thinstripe Hermit Crab
28633243,2019-07-11,20.2771931502,-87.379516694,White-speckled Hermit
28642202,2019-07-09,20.27383,-86.9907133333,Caribbean Land Hermit Crab
28655662,2019-07-10,20.7632298098,-86.9519569424,Caribbean Land Hermit Crab
28729875,2019-07-13,39.7597356217,-74.118791298,Long-claw Hermit Crab
28755237,2019-07-13,29.1568062751,-95.0121060032,Surf Hermit
28755930,2019-07-05,22.658595336,-79.0251164046,Caribbean Land Hermit Crab
28756190,2019-07-13,29.1554975005,-95.0142339782,Surf Hermit
28760484,2019-07-12,24.9585285187,-80.5701446533,Caribbean Land Hermit Crab
28761539,2019-07-13,40.6241606291,-73.3823592076,Long-claw Hermit Crab
28770316,2019-07-13,26.1140221667,-97.1641916667,Left-handed Hermit Crabs
28777313,2019-07-06,21.5968285213,-87.1132735837,Hermit Crabs
28868667,2019-07-15,20.3687097842,-87.3301400705,Caribbean Land Hermit Crab
28887348,2019-06-23,25.762314,-80.126011,Giant Hermit Crab
28891179,2019-07-15,30.4434500936,-86.5843367911,Thinstripe Hermit Crab
28904289,2016-02-28,24.8143085172,-80.818980838,Caribbean Land Hermit Crab
28910039,2019-07-15,35.86617,-75.5726466667,Flat-clawed Hermit Crab
28911111,2019-07-15,25.0858945,-80.4376533333,Caribbean Land Hermit Crab
28999619,2019-07-17,29.1998485675,-94.9851292251,Thinstripe Hermit Crab
29023767,2019-07-17,29.2131133333,-94.9533133333,Thinstripe Hermit Crab
29024177,2019-07-17,24.6538783333,-81.27977,Giant Hermit Crab
29037231,2014-02-02,26.783085,-80.042762,Giant Hermit Crab
29072691,2019-07-18,29.2130633333,-94.95333,Thinstripe Hermit Crab
29093381,2019-04-27,25.4559696465,-80.33591827,Thinstripe Hermit Crab
29096092,2019-07-04,20.2648486322,-87.4561898436,Caribbean Land Hermit Crab
29111704,2019-07-19,40.5721070152,-73.977901144,
29113661,2018-03-02,22.5048677768,-78.3606344461,Caribbean Land Hermit Crab
29113802,2009-11-28,24.5550593,-81.7799871,Thinstripe Hermit Crab
29129991,2019-07-16,40.4457220949,-74.1148962312,Long-claw Hermit Crab
29142248,2019-07-19,40.5741533333,-73.5752916667,Long-claw Hermit Crab
29150955,2019-07-14,29.7504739908,-85.4032231472,Thinstripe Hermit Crab
29158856,2019-07-02,20.4471933998,-86.9920984177,
29168478,2019-07-18,22.5994710065,-78.6634551113,Caribbean Land Hermit Crab
29199380,2019-07-20,20.2769113598,-87.3793235756,White-speckled Hermit
29201395,2018-11-30,22.697025,-84.0543971667,Caribbean Land Hermit Crab
29201970,2018-11-21,24.61668,-76.1465305,Caribbean Land Hermit Crab
29204303,2019-07-20,30.3992422158,-86.5134214797,Hermit Crabs
29256260,2019-07-21,30.2380943504,-87.8184638778,Thinstripe Hermit Crab
29258013,2016-08-04,20.500234,-86.846077,Caribbean Land Hermit Crab
29275166,2019-07-12,24.9206116667,-80.6283033333,Caribbean Land Hermit Crab
29283104,2019-07-21,24.6702626944,-81.2517110833,Thinstripe Hermit Crab
29349639,2019-07-14,24.6274,-82.872405,Caribbean Land Hermit Crab
29373724,2019-07-16,34.6927116667,-76.6211916667,Thinstripe Hermit Crab
29379195,2019-07-23,33.4305870021,-79.1237493978,Thinstripe Hermit Crab
29396562,2019-04-06,24.7399133333,-80.9829866667,Caribbean Land Hermit Crab
29449327,2019-07-21,29.08630833,-95.1089695,Thinstripe Hermit Crab
29455874,2019-07-24,30.3853360038,-86.5063667473,Thinstripe Hermit Crab
29456387,2019-05-19,30.3940116667,-86.53028,Thinstripe Hermit Crab
29474739,2019-07-24,38.7005616667,-75.0823221667,Flat-clawed Hermit Crab
29482959,2019-07-23,20.4097842929,-87.3044515736,Caribbean Land Hermit Crab
29515509,2017-09-02,18.2012159986,-94.6079650992,Hermit Crabs
29533173,2019-07-25,25.1756210327,-80.3659286499,Caribbean Land Hermit Crab
29537558,2019-07-25,24.6912776943,-81.0870400567,Thinstripe Hermit Crab
29592348,2019-07-26,27.6313616494,-97.234280021,Thinstripe Hermit Crab
29614618,2019-07-20,29.0928974964,-80.9744261757,Thinstripe Hermit Crab
29615321,2019-07-01,24.6270861111,-82.8734888889,Caribbean Land Hermit Crab
29645668,2019-07-26,27.4522659393,-80.3226875495,Caribbean Land Hermit Crab
29722324,2019-07-07,25.7475284957,-80.1462815702,Caribbean Land Hermit Crab
29757574,2019-07-28,40.6364543845,-73.3122112881,Long-claw Hermit Crab
29757659,2019-07-28,40.63652,-73.3120416667,Long-claw Hermit Crab
29757661,2019-07-28,40.6365233333,-73.3120816667,Long-claw Hermit Crab
29759376,2016-12-17,22.7974148395,-84.1509129502,Caribbean Land Hermit Crab
29761597,2019-07-28,29.2083583333,-94.9263216667,Surf Hermit
29764115,2019-07-18,36.5126024377,-75.8630849223,Long-claw Hermit Crab
29797206,2019-07-28,25.7629774023,-80.1274096162,Giant Hermit Crab
29885735,2015-01-06,17.7599163287,-88.0315781934,Blue-legged Hermit Crab
29892130,2019-07-30,27.4459083333,-82.680205,Long-claw Hermit Crab
29896296,2019-07-30,20.5523259554,-86.9238636685,Caribbean Land Hermit Crab
29948654,2019-07-31,30.1656284332,-85.7009353638,Thinstripe Hermit Crab
29964278,2019-07-25,20.5208454132,-86.9441070557,Caribbean Land Hermit Crab
29975638,2019-07-29,22.3828416667,-89.6838083333,Caribbean Land Hermit Crab
29976350,2019-07-29,22.3830400718,-89.6838638312,Caribbean Land Hermit Crab
29984484,2019-07-25,20.5403525915,-86.9346857071,Caribbean Land Hermit Crab
29984962,2011-07-29,32.856056,-79.691047,Thinstripe Hermit Crab
30017061,2019-08-01,40.7833101541,-72.7745003253,Long-claw Hermit Crab
30017881,2018-03-16,27.6579633333,-97.26255,Thinstripe Hermit Crab
30019148,2019-07-25,17.7544466667,-88.0256888333,Caribbean Land Hermit Crab
30056462,2019-08-02,29.3345116667,-94.7492916667,Thinstripe Hermit Crab
30063642,2019-07-21,25.4633754562,-80.3335256687,Caribbean Land Hermit Crab
30074274,2019-08-02,29.2285004984,-94.8927416192,Thinstripe Hermit Crab
30111303,2019-06-28,26.1374483333,-97.1764466667,Thinstripe Hermit Crab
30117855,2019-08-03,29.1227833333,-95.0660638333,Surf Hermit
30120865,2019-07-06,29.36966,-94.7288016667,Thinstripe Hermit Crab
30126359,2019-08-02,29.3344783333,-94.7492966667,Thinstripe Hermit Crab
30126427,2019-08-02,29.3344166667,-94.749275,Thinstripe Hermit Crab
30127238,2019-08-03,40.1947784424,-74.0089797974,Long-claw Hermit Crab
30145387,2019-08-03,27.4850137811,-97.2700762377,Flat-clawed Hermit Crab
30163472,2019-08-04,32.1380195618,-80.753364563,Long-claw Hermit Crab
30214127,2019-07-23,21.5084083333,-87.3926916667,Thinstripe Hermit Crab
30338916,2019-08-06,32.2432289124,-80.6847610474,Long-claw Hermit Crab
30338965,2019-08-06,32.2433128357,-80.6848220825,Thinstripe Hermit Crab
30345489,2019-08-06,20.3768364566,-87.0219549844,Caribbean Land Hermit Crab
30387055,2019-08-07,29.073930873,-80.8341427535,Thinstripe Hermit Crab
30387058,2019-08-07,29.0239297312,-80.920421212,Thinstripe Hermit Crab
30404159,2019-08-07,24.9360599518,-80.6122589111,Caribbean Land Hermit Crab
30404175,2019-08-07,25.1736339691,-80.3737379238,Caribbean Land Hermit Crab
30427155,2019-08-07,29.1558259911,-80.936228813,Thinstripe Hermit Crab
30428493,2019-08-05,33.6364008806,-78.9417890087,Long-claw Hermit Crab
30431117,2019-08-06,20.2725592325,-86.9894557446,Caribbean Land Hermit Crab
30452621,2019-08-08,25.1753444672,-80.3665084839,Caribbean Land Hermit Crab
30476440,2019-08-09,32.1401863098,-80.8120803833,Thinstripe Hermit Crab
30500288,2019-08-09,25.1757144928,-80.3707885742,Caribbean Land Hermit Crab
30514365,2019-06-15,26.9649733904,-80.0814991817,Blue-legged Hermit Crab
30516070,2019-08-09,25.204974611,-96.3574126638,Hermit Crabs
30534092,2015-04-06,28.9501166667,-80.8417277778,Thinstripe Hermit Crab
30558592,2019-08-10,29.1958493261,-94.947472231,Hermit Crabs
30559406,2019-08-10,28.6206130981,-80.8089828491,Thinstripe Hermit Crab
30562792,2019-08-10,29.1958366667,-94.94745,Left-handed Hermit Crabs
30588915,2019-08-07,25.2785138889,-80.2986222222,Caribbean Land Hermit Crab
30591687,2019-08-10,25.3632069999,-80.165031,Orangeclaw Hermit Crab
30613462,2019-08-11,30.24207382,-87.737211194,Thinstripe Hermit Crab
30646037,2019-08-11,36.9111399333,-76.0441479499,Hermit Crabs
30647593,2019-06-27,33.8438669356,-78.4782732265,Thinstripe Hermit Crab
30647609,2019-06-27,33.866425762,-78.4567604283,Thinstripe Hermit Crab
30647633,2019-06-28,33.9165216743,-78.4645865796,Long-claw Hermit Crab
30686613,2019-08-02,32.3754,-80.43563,Thinstripe Hermit Crab
30791532,2019-08-13,18.5220166667,-77.80873,Caribbean Land Hermit Crab
30832083,2019-08-14,29.3278366667,-94.73195,Hermit Crabs
30853271,2019-08-14,18.5223333333,-77.8111716667,Caribbean Land Hermit Crab
30853565,2019-08-14,18.5219216667,-77.8097616667,Caribbean Land Hermit Crab
30881243,2019-08-10,28.2544783333,-82.758675,Thinstripe Hermit Crab
30898732,2019-08-15,18.522045,-77.80877,Caribbean Land Hermit Crab
30900406,2019-08-13,33.7424583333,-78.8140033333,Long-claw Hermit Crab
30969364,2019-08-08,18.5106416667,-77.902,Caribbean Land Hermit Crab
30981041,2019-07-31,37.2669104,-76.0233147,Thinstripe Hermit Crab
31053699,2019-08-11,18.5175150677,-77.8824074883,Caribbean Land Hermit Crab
31087295,2019-08-18,40.57352792,-73.97833398,Flat-clawed Hermit Crab
31132360,2019-04-28,26.4347277864,-82.1048272401,Caribbean Land Hermit Crab
31210778,2019-04-21,32.2431633333,-80.6847833333,Thinstripe Hermit Crab
31269700,2019-08-21,20.8485716667,-86.9024583333,Caribbean Land Hermit Crab
31272985,2011-01-01,20.338387683,-87.3482828933,Caribbean Land Hermit Crab
31313742,2019-08-22,32.2782096863,-80.5841827393,Thinstripe Hermit Crab
31326612,2019-08-22,20.4431817322,-87.2885472546,Caribbean Land Hermit Crab
31329161,2019-08-12,27.81898,-97.0616,Surf Hermit
31355192,2019-08-17,29.0773288497,-80.9230526194,Thinstripe Hermit Crab
31363865,2019-08-17,29.0768139744,-80.9251569131,Thinstripe Hermit Crab
31363867,2019-08-17,29.0768287411,-80.9252051928,Thinstripe Hermit Crab
31363873,2019-08-17,29.0768404619,-80.925244242,Thinstripe Hermit Crab
31438068,2019-08-24,21.0325476835,-86.7824179341,Caribbean Land Hermit Crab
31439354,2019-08-23,21.7373104095,-80.0024490356,Caribbean Land Hermit Crab
31449605,2019-08-19,27.3315610287,-82.5434723496,Thinstripe Hermit Crab
31476929,2019-08-25,24.878545,-80.6774133333,Caribbean Land Hermit Crab
31480956,2016-08-04,25.124469202,-80.4011408418,Thinstripe Hermit Crab
31503727,2019-08-22,29.0930964299,-80.9739554599,Thinstripe Hermit Crab
31506803,2019-06-05,25.8161347427,-77.9392441886,Blue-legged Hermit Crab
31586826,2015-10-11,27.8479652531,-97.0981519608,Thinstripe Hermit Crab
31642644,2007-06-04,20.396204,-87.3138854,Caribbean Land Hermit Crab
31642704,2019-08-27,28.1526430138,-82.7983355989,Hermit Crabs
31647032,2019-08-13,21.1376197554,-86.6350070574,Giant Hermit Crab
31669909,2010-04-13,26.6800032494,-81.8189891415,Long-claw Hermit Crab
31688078,2019-08-28,40.7909,-73.92737,Long-claw Hermit Crab
31688808,2019-08-28,40.79087,-73.92737,Long-claw Hermit Crab
31722579,2019-08-20,30.2079919557,-86.78950008,Hermit Crabs
31757383,2019-08-29,24.8128452301,-80.8207244873,Caribbean Land Hermit Crab
31769151,2012-05-15,26.433273352,-81.9378423417,Hermit Crabs
31783789,2019-08-30,35.2995367248,-75.5150292814,Thinstripe Hermit Crab
31785408,2019-08-30,35.2979592151,-75.5146866292,Thinstripe Hermit Crab
31812776,2019-08-30,27.7773423773,-97.0972047654,Hermit Crabs
31815565,2019-08-30,26.12111454,-97.17217038,Thinstripe Hermit Crab
31870477,2019-08-31,29.3325883333,-94.72615,Thinstripe Hermit Crab
31876047,2010-01-03,25.9591057167,-81.7518687578,Blue-spot Hermit
31878960,2006-12-28,25.956124001,-81.753061523,Long-claw Hermit Crab
31878962,2006-12-21,25.956124001,-81.753061523,Dimpled Hermit Crab
31884098,2019-08-26,27.6777877808,-82.6944198608,Giant Hermit Crab
31884981,2007-12-27,25.9591915214,-81.7529107946,Flat-clawed Hermit Crab
31884983,2008-12-31,25.9591915214,-81.7529107946,Giant Hermit Crab
31884984,2007-12-27,25.9591915214,-81.7529107946,Giant Hermit Crab
31884987,2010-12-29,25.9591915214,-81.7529107946,Giant Hermit Crab
31919861,2019-09-01,27.8799833333,-97.1013111667,Thinstripe Hermit Crab
31961027,2019-09-01,29.7677955627,-93.5044631958,Thinstripe Hermit Crab
31967522,2019-07-12,18.5768583333,-87.31958,Caribbean Land Hermit Crab
32003080,2019-08-25,21.4715855945,-86.7899181694,Caribbean Land Hermit Crab
32016097,2019-09-02,21.5983356023,-88.1592838786,Hermit Crabs
32019689,2019-09-02,27.6159420013,-97.2061538696,Thinstripe Hermit Crab
32026932,2019-08-19,29.0922047657,-95.1164652115,Thinstripe Hermit Crab
32037116,2019-09-02,27.6162614776,-97.2080346177,Thinstripe Hermit Crab
32082905,2019-08-18,20.5122950739,-86.9728704957,White-speckled Hermit
32082907,2019-08-18,20.5167967786,-86.9728704957,White-speckled Hermit
32082908,2019-08-18,20.5129381826,-86.9660040406,White-speckled Hermit
32113619,2019-08-27,27.94258,-82.8236616667,Hermit Crabs
32225812,2019-09-06,25.2773742676,-80.2961730957,Caribbean Land Hermit Crab
32235827,2019-09-06,29.2316904618,-94.9229248335,Thinstripe Hermit Crab
32249510,2019-08-19,20.418656137,-87.0299797121,Giant Hermit Crab
32249535,2019-08-19,20.4694844331,-86.9970207277,White-speckled Hermit
32252869,2019-09-04,29.1920333333,-90.0712966667,Thinstripe Hermit Crab
32271012,2019-09-07,39.0383338928,-74.7825012207,Flat-clawed Hermit Crab
32324230,2019-09-07,21.2191933333,-86.7257933333,Caribbean Land Hermit Crab
32338697,2019-09-05,37.3702083333,-76.2560416667,Thinstripe Hermit Crab
32384552,2019-09-07,30.232351485,-88.0096892533,Thinstripe Hermit Crab
32389394,2019-09-08,30.2458356601,-88.0768173282,Hermit Crabs
32496432,2019-09-10,40.7888946533,-73.7926864624,Hermit Crabs
32549832,2019-06-18,20.3702216667,-87.3293983333,Caribbean Land Hermit Crab
32561734,2019-09-11,30.3635883333,-87.1302555,Thinstripe Hermit Crab
32562218,2019-08-20,20.4172827961,-87.0269280142,Red Reef Hermit
32563741,2019-09-11,30.3615347206,-87.1354899008,Thinstripe Hermit Crab
32563945,2019-09-11,30.3620785161,-87.1344675224,Thinstripe Hermit Crab
32564141,2019-09-11,30.3623359448,-87.1316044083,Thinstripe Hermit Crab
32568327,2019-09-11,25.1811752319,-80.3654174805,Caribbean Land Hermit Crab
32618584,2019-09-12,22.3765159454,-89.6603499479,Caribbean Land Hermit Crab
32623120,2019-09-11,20.5146339141,-74.6768726655,Caribbean Land Hermit Crab
32625715,2019-09-12,33.917997412,-78.2349205607,Thinstripe Hermit Crab
32676098,2017-05-19,17.7421038435,-88.0270079218,Caribbean Land Hermit Crab
32726268,2019-09-14,29.5106251,-94.50044316,Thinstripe Hermit Crab
32735153,2019-09-11,20.5104962757,-74.6718287435,Caribbean Land Hermit Crab
32737083,2019-09-14,33.8408580906,-78.6010915282,Thinstripe Hermit Crab
32737200,2019-09-14,33.8418787854,-78.6011773829,Long-claw Hermit Crab
32774680,2017-02-24,24.5616740819,-81.6804891394,Thinstripe Hermit Crab
32774681,2017-02-24,24.5617332618,-81.680471262,Caribbean Land Hermit Crab
32774686,2017-02-24,24.5617918099,-81.6804390755,Caribbean Land Hermit Crab
32774687,2017-02-24,24.5617332618,-81.6804605331,Caribbean Land Hermit Crab
32774696,2017-02-24,24.5617493645,-81.6804498043,Caribbean Land Hermit Crab
32774697,2017-02-24,24.5617918099,-81.680406889,Caribbean Land Hermit Crab
32780392,2019-09-15,32.0223551849,-80.8614771814,Thinstripe Hermit Crab
32861936,2019-09-11,30.2481756735,-87.7144141141,Thinstripe Hermit Crab
32890024,2019-09-17,27.3260524,-82.5507273443,Hermit Crabs
32897793,2016-12-21,24.6272873163,-82.873686016,Caribbean Land Hermit Crab
32926636,2018-03-02,24.6549126001,-81.2814732144,Caribbean Land Hermit Crab
32987449,2016-07-18,39.093864061,-74.7163359726,Flat-clawed Hermit Crab
33008554,2001-01-11,25.8270870672,-81.4472153038,Giant Hermit Crab
33039710,2019-09-19,26.0808334351,-97.1594467163,Thinstripe Hermit Crab
33091134,2019-09-20,25.0938333333,-80.4439866667,Hermit Crabs
33099976,2019-09-20,25.0935555,-80.4443966667,Thinstripe Hermit Crab
33109060,2019-08-22,20.4679634233,-87.0010430813,Stareye Hermit
33112182,2019-09-20,20.5090366667,-87.20987,Blue-legged Hermit Crab
33144332,2019-09-19,19.2314411078,-96.1229065483,Orangeclaw Hermit Crab
33155531,2019-08-23,20.499823402,-86.9627456419,Giant Hermit Crab
33156407,2019-09-21,32.6549913,-79.93763717,Long-claw Hermit Crab
33212599,2019-09-21,30.278155,-87.5582283333,Hermit Crabs
33212656,2019-09-20,30.2777216667,-87.5507666667,Thinstripe Hermit Crab
33222568,2019-09-22,33.91618,-78.2323533333,Thinstripe Hermit Crab
33268789,2019-09-23,29.91794167,-81.290475,Long-claw Hermit Crab
33285687,2017-06-30,20.485604,-86.971908,Hermit Crabs
33291490,2019-09-21,23.1673721411,-81.2235520992,Caribbean Land Hermit Crab
33346880,2019-09-24,21.1454666667,-86.7879783333,Blue-legged Hermit Crab
33391946,2019-09-25,30.0169971667,-84.392205,Thinstripe Hermit Crab
33393810,2015-07-15,21.062326445,-73.2219247985,Caribbean Land Hermit Crab
33404724,2019-09-25,27.793056488,-82.4172210693,Long-claw Hermit Crab
33404862,2019-09-25,27.7813892365,-82.4033355713,Long-claw Hermit Crab
33422168,2019-09-08,32.9867320846,-79.5658381283,Flat-clawed Hermit Crab
33429640,2019-09-26,20.2472107526,-87.4067183693,Caribbean Land Hermit Crab
33433538,2019-06-15,19.108089447,-96.1004562378,Surf Hermit
33530915,2019-09-25,24.6549358368,-81.2790679932,Giant Hermit Crab
33610761,2019-09-29,32.7538633333,-79.9188783333,Thinstripe Hermit Crab
33625222,2019-09-29,25.7182772892,-80.1479907122,Giant Hermit Crab
33654601,2019-09-22,21.1522692314,-86.7494193651,White-speckled Hermit
33685064,2019-09-30,32.7585517865,-79.8588450165,Thinstripe Hermit Crab
33702178,2019-09-02,19.3719444275,-81.2713851929,Caribbean Land Hermit Crab
33733369,2019-09-22,37.8903762069,-75.377453211,Long-claw Hermit Crab
33775180,2019-10-02,30.4026198224,-86.423810634,Thinstripe Hermit Crab
33776135,2019-09-29,27.7936115265,-82.4177780151,Hermit Crabs
33849480,2019-10-04,30.3939205939,-88.9026637847,Thinstripe Hermit Crab
33853071,2019-09-16,19.5893213647,-96.3806775785,Hermit Crabs
33858660,2016-03-08,20.7766667,-78.9158333,Caribbean Land Hermit Crab
33858664,2016-03-08,20.7766667,-78.9158333,Caribbean Land Hermit Crab
33864241,2019-10-04,20.7351962194,-97.1963825449,Caribbean Land Hermit Crab
33923684,2019-10-05,27.6527938843,-82.7443847656,Long-claw Hermit Crab
33932699,2019-09-27,29.3135643005,-94.8160476685,Thinstripe Hermit Crab
33943225,2019-10-04,30.3602046967,-88.4192047119,Thinstripe Hermit Crab
